id;label;type;spatial_category;distance_to_focal_city_km;fid_africapolis_near_settlement;distance_to_next_settlement_km;size_africapolis_near_settlement;name_africapolis_near_settlement;classification_rural_urban;spatial_category_revised;travel_time_h
130;Dinangourou                                                                                         ;Town outside greater Bamako                       ;national                                          ;653.869465;4768;0.079892052;16811;Dinangourou                                       ;Urban                                             ;national                                          ;14.67719444
539;Guiri                                                                                               ;Town outside greater Bamako                       ;national                                          ;655.709609;6327;7.426671282;12259;Yoro                                              ;Rural                                             ;national                                          ;14.16711667
163;Essakane                                                                                            ;Town outside greater Bamako                       ;national                                          ;655.818618;5174;40.60186628;15444;Goundam                                           ;Rural                                             ;national                                          ;
246;Kirchamba                                                                                           ;Town outside greater Bamako                       ;national                                          ;656.705398;3183;19.6740412;24954;Dire                                              ;Rural                                             ;national                                          ;
478;Yoro                                                                                                ;Town outside greater Bamako                       ;national                                          ;659.903428;6327;0.07259048;12259;Yoro                                              ;Urban                                             ;national                                          ;14.41953333
13;Bambara-Maound?                                                                                     ;Town outside greater Bamako                       ;national                                          ;664.840124;3183;79.95751796;24954;Dire                                              ;Rural                                             ;national                                          ;12.48813611
193;Garbakoira                                                                                          ;Town outside greater Bamako                       ;national                                          ;672.160091;1099;34.95135321;67032;Tombouctou                                        ;Rural                                             ;national                                          ;
531;Bangadi?                                                                                            ;Town outside greater Bamako                       ;national                                          ;672.72533;4768;21.38626166;16811;Dinangourou                                       ;Rural                                             ;national                                          ;14.58243889
104;Dangha                                                                                              ;Town outside greater Bamako                       ;national                                          ;673.06484;3183;35.97892268;24954;Dire                                              ;Rural                                             ;national                                          ;
80;Boni                                                                                                ;Town outside greater Bamako                       ;national                                          ;679.760487;6520;0.950893372;11880;Boni                                              ;Urban                                             ;national                                          ;11.98474167
98;Daka                                                                                                ;Town outside greater Bamako                       ;national                                          ;688.519284;3183;80.69139842;24954;Dire                                              ;Rural                                             ;national                                          ;13.583775
317;Mondoro-Habe (in Mondoro, Douentza)                                                                 ;Town outside greater Bamako                       ;national                                          ;691.59226;4768;40.33596807;16811;Dinangourou                                       ;Rural                                             ;national                                          ;14.068325
470;Toya                                                                                                ;Town outside greater Bamako                       ;national                                          ;693.561499;1099;13.58980141;67032;Tombouctou                                        ;Rural                                             ;national                                          ;22.661
12;Kabara                                                                                              ;Town outside greater Bamako                       ;national                                          ;702.377023;1099;7.138253492;67032;Tombouctou                                        ;Rural                                             ;national                                          ;22.42336944
1;Tombouctou                                                                                          ;City outside greater Bamako                       ;national                                          ;705.003369;1099;0.954129917;67032;Tombouctou                                        ;Urban                                             ;national                                          ;22.29881389
503;Sarekeina                                                                                           ;Suburb outside greater Bamako                     ;national                                          ;705.060605;1099;0.52394177;67032;Tombouctou                                        ;Urban                                             ;national                                          ;22.32289444
505;Badjinde                                                                                            ;Suburb outside greater Bamako                     ;national                                          ;705.227423;1099;0.933001318;67032;Tombouctou                                        ;Urban                                             ;national                                          ;22.29150278
504;Sankore                                                                                             ;Suburb outside greater Bamako                     ;national                                          ;705.474269;1099;1.005971967;67032;Tombouctou                                        ;Urban                                             ;national                                          ;22.29320556
91;Bourem-Inaly                                                                                        ;Town outside greater Bamako                       ;national                                          ;712.359968;1099;18.117006;67032;Tombouctou                                        ;Rural                                             ;national                                          ;
159;Douna (in Mondoro, Douentza)                                                                        ;Town outside greater Bamako                       ;national                                          ;712.54636;4768;58.89040619;16811;Dinangourou                                       ;Rural                                             ;national                                          ;14.53181944
219;Inadiatafane                                                                                        ;Town outside greater Bamako                       ;national                                          ;712.722538;6520;62.69747725;11880;Boni                                              ;Rural                                             ;national                                          ;14.10111944
42;Aglal                                                                                               ;Town outside greater Bamako                       ;national                                          ;721.610274;1099;37.66367664;67032;Tombouctou                                        ;Rural                                             ;national                                          ;15.54507222
43;Agouni                                                                                              ;Town outside greater Bamako                       ;national                                          ;726.27488;1099;31.44966217;67032;Tombouctou                                        ;Rural                                             ;national                                          ;25.00639167
24;Hombori                                                                                             ;Town outside greater Bamako                       ;national                                          ;740.363081;6520;60.14206337;11880;Boni                                              ;Rural                                             ;national                                          ;12.75318889
71;Ber                                                                                                 ;Town outside greater Bamako                       ;national                                          ;749.820426;1099;51.02964136;67032;Tombouctou                                        ;Rural                                             ;national                                          ;25.07035
314;Minki?ri                                                                                            ;Town outside greater Bamako                       ;national                                          ;751.301043;1099;59.19119988;67032;Tombouctou                                        ;Rural                                             ;national                                          ;19.51413889
297;Madiakoye                                                                                           ;Town outside greater Bamako                       ;national                                          ;757.740194;1099;67.76464932;67032;Tombouctou                                        ;Rural                                             ;national                                          ;18.75303056
200;Gossi                                                                                               ;Town outside greater Bamako                       ;national                                          ;802.519435;6520;127.1908537;11880;Boni                                              ;Rural                                             ;national                                          ;14.20851944
209;Gourma-Rharous                                                                                      ;Town outside greater Bamako                       ;national                                          ;804.065746;1099;115.1590548;67032;Tombouctou                                        ;Rural                                             ;national                                          ;18.68893333
55;Bamba-Poste                                                                                         ;Town outside greater Bamako                       ;national                                          ;859.686128;2316;113.0443083;33707;Bourem                                            ;Rural                                             ;national                                          ;24.20136389
334;N'Tillit                                                                                            ;Town outside greater Bamako                       ;national                                          ;872.232354;659;94.49363795;105890;Gao                                               ;Rural                                             ;national                                          ;17.84881944
541;Tessit                                                                                              ;Town outside greater Bamako                       ;national                                          ;940.051288;4407;54.74171722;18374;Ansongo Dioula                                    ;Rural                                             ;national                                          ;19.73592778
471;Wabaria                                                                                             ;Town outside greater Bamako                       ;national                                          ;944.098552;659;8.255248067;105890;Gao                                               ;Urban                                             ;national                                          ;16.51739722
2;Gao                                                                                                 ;City outside greater Bamako                       ;national                                          ;947.146805;659;1.534284501;105890;Gao                                               ;Urban                                             ;national                                          ;16.74302222
431;Taboye                                                                                              ;Town outside greater Bamako                       ;national                                          ;947.176201;2316;27.65192727;33707;Bourem                                            ;Rural                                             ;national                                          ;18.77709722
90;Bourem                                                                                              ;Town outside greater Bamako                       ;national                                          ;951.599381;2316;0.828158565;33707;Bourem                                            ;Urban                                             ;national                                          ;19.76255556
64;Bara                                                                                                ;Town outside greater Bamako                       ;national                                          ;964.161525;4407;24.64836227;18374;Ansongo Dioula                                    ;Rural                                             ;national                                          ;17.75401667
47;Ansongo                                                                                             ;Town outside greater Bamako                       ;national                                          ;976.814374;4407;1.395282819;18374;Ansongo Dioula                                    ;Urban                                             ;national                                          ;18.22546111
145;Djebock                                                                                             ;Town outside greater Bamako                       ;national                                          ;981.25668;659;35.10073613;105890;Gao                                               ;Rural                                             ;national                                          ;17.80705
365;Ouattagouna                                                                                         ;Town outside greater Bamako                       ;national                                          ;983.019598;5835;54.13147775;13434;Ayorou Haoussa                                    ;Rural                                             ;national                                          ;19.46967778
439;Tassiga C-Boura                                                                                     ;Town outside greater Bamako                       ;national                                          ;990.899571;4407;31.45719393;18374;Ansongo Dioula                                    ;Rural                                             ;national                                          ;18.76968889
447;Tin Aouker                                                                                          ;Town outside greater Bamako                       ;national                                          ;1008.820607;6536;54.89932856;11826;Forgho Sonrai                                     ;Rural                                             ;national                                          ;21.17875833
448;Tin Hama                                                                                            ;Town outside greater Bamako                       ;national                                          ;1012.984088;4407;42.83304168;18374;Ansongo Dioula                                    ;Rural                                             ;national                                          ;19.57653889
438;Tarkint                                                                                             ;Town outside greater Bamako                       ;national                                          ;1023.142595;2316;76.31697313;33707;Bourem                                            ;Rural                                             ;national                                          ;21.31262222
218;Inabag                                                                                              ;Town outside greater Bamako                       ;national                                          ;1036.00737;2316;281.3461207;33707;Bourem                                            ;Rural                                             ;national                                          ;
607;Talataye                                                                                            ;City outside greater Bamako                       ;national                                          ;1111.577269;6838;116.4512497;11206;Menaka                                            ;Rural                                             ;national                                          ;26.05982778
493;M?naka                                                                                              ;Town outside greater Bamako                       ;national                                          ;1178.571437;6838;0.808010284;11206;Menaka                                            ;Urban                                             ;national                                          ;25.37413333
164;Essouk                                                                                              ;Town outside greater Bamako                       ;national                                          ;1192.716685;2456;42.70227283;31820;Kidal                                             ;Rural                                             ;national                                          ;29.96421944
513;Kidal                                                                                               ;City outside greater Bamako                       ;national                                          ;1195.409035;2456;0.650860949;31820;Kidal                                             ;Urban                                             ;national                                          ;27.42523056
655;Anuzagren                                                                                           ;Town outside greater Bamako                       ;national                                          ;1221.03151;6838;61.39958431;11206;Menaka                                            ;Rural                                             ;national                                          ;25.94148333
23;And?ramboukane                                                                                      ;Town outside greater Bamako                       ;national                                          ;1229.102509;5277;69.95971617;15071;Abala Maidagi                                     ;Rural                                             ;national                                          ;24.96798333
492;Inekar                                                                                              ;Town outside greater Bamako                       ;national                                          ;1257.487524;6838;81.51731589;11206;Menaka                                            ;Rural                                             ;national                                          ;29.34158889
621;Achibogo                                                                                            ;Town outside greater Bamako                       ;national                                          ;1264.024322;2456;152.8811967;31820;Kidal                                             ;Rural                                             ;national                                          ;37.39347778
602;Tessalit                                                                                            ;Town outside greater Bamako                       ;national                                          ;1274.277022;3809;124.8423094;21086;Bordj Badji Mokhtar                               ;Rural                                             ;national                                          ;32.91061667
443;Tin-Essako                                                                                          ;Town outside greater Bamako                       ;national                                          ;1294.900643;2456;114.0722221;31820;Kidal                                             ;Rural                                             ;national                                          ;31.71965556
966;Cours de cola (Raida)(Bamako)                                                                       ;Market in Bamako                                  ;urban                                             ;0.111067;26;3.710729768;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.050925
872;Grand March? (Raida Didiba March? rose Dabani)                                                      ;Market in Bamako                                  ;urban                                             ;0.123811;26;3.788756868;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.053283333
1069;Centre Commercial                                                                                   ;suburb within greater Bamako                      ;urban                                             ;0.163288;26;3.657932329;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.007269444
968;Bozola (Bamako)                                                                                     ;suburb within greater Bamako                      ;urban                                             ;0.305489;26;3.900208465;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.024191667
1099;Maison des Artisans (Home, Maison)                                                                  ;Location in Bamako                                ;urban                                             ;0.387115;26;4.04290575;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.018561111
1072;Vox Da (Bamako)                                                                                     ;Location in Bamako                                ;urban                                             ;0.394535;26;3.326937738;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.030252778
1089;Sogoniko Gare                                                                                       ;Location in Bamako                                ;urban                                             ;0.494144;26;3.33889161;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.0401
888;Wonida (March?)                                                                                     ;Market in Bamako                                  ;urban                                             ;0.503;26;3.605565472;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.052202778
1007;Grand Mosque in Bamako                                                                              ;Location in Bamako                                ;urban                                             ;0.526995;26;4.186364709;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.038619444
970;Gare central (Bamako)                                                                               ;Location in Bamako                                ;urban                                             ;0.53018;26;3.716015024;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.033675
661;Bamako                                                                                              ;city within greater Bamako                        ;urban                                             ;0.690069;26;3.624756275;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.046783333
1116;Grabriel Tour? Hospital                                                                             ;Location in Bamako                                ;urban                                             ;0.792656;26;4.198774347;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.039933333
998;Bamako-coura                                                                                        ;                                                  ;urban                                             ;0.859279;26;2.815156301;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.054144444
997;Quartier Du Fleuve                                                                                  ;                                                  ;urban                                             ;0.922662;26;3.031312609;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.047011111
1077;Drav?la                                                                                             ;suburb within greater Bamako                      ;urban                                             ;1.072264;26;2.739682378;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.067725
783;Bagadadji                                                                                           ;suburb within greater Bamako                      ;urban                                             ;1.075165;26;4.681320336;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.047638889
780;Oulofobougou                                                                                        ;neighbourhood within greater Bamako               ;urban                                             ;1.162205;26;2.852530465;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.062941667
1098;March? Artisanal                                                                                    ;Market in bamako                                  ;urban                                             ;1.197971;26;4.673395037;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.067430556
1060;Medinakoura (Bamako)                                                                                ;suburb within greater Bamako                      ;urban                                             ;1.235977;26;4.677933692;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.059016667
781;Dar Salam                                                                                           ;suburb within greater Bamako                      ;urban                                             ;1.254871;26;3.382833641;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.064022222
782;rue Soundiata Keita                                                                                 ;suburb within greater Bamako                      ;urban                                             ;1.379598;26;2.295271614;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.081386111
812;Niar?la                                                                                             ;suburb within greater Bamako                      ;urban                                             ;1.399122;26;4.980295574;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.068858333
873;Darsalam (March?)                                                                                   ;Market in Bamako                                  ;urban                                             ;1.432968;26;3.597639884;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.066116667
867;N'golonina (Namassa Dangha) (March?)                                                                ;Market in Bamako                                  ;urban                                             ;1.484885;26;4.976588258;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.077886111
868;Niarela/Boboli (March?)                                                                             ;Market in Bamako                                  ;urban                                             ;1.578474;26;2.660973948;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.079275
1106;GDCM (Bamako)                                                                                       ;Location in Bamako                                ;urban                                             ;1.616237;26;5.152204206;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.068641667
874;Ouolofobougou (Bougouni) (March?)                                                                   ;Market in Bamako                                  ;urban                                             ;1.640119;26;2.46739435;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.075427778
1114;GRAND GRENIER DU BONHEUR (GGB)                                                                      ;Location in Bamako                                ;urban                                             ;1.857443;26;2.061985771;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.100761111
1092;Missira                                                                                             ;suburb within greater Bamako                      ;urban                                             ;1.967825;26;5.550791768;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.079605556
1113;Memorial Modibo Keita                                                                               ;Location in Bamako                                ;urban                                             ;1.981087;26;1.990059954;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.097772222
1126;Bolibana (March?)                                                                                   ;Market in bamako                                  ;urban                                             ;1.99621;26;2.38894324;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.08515
865;Medine (Sougounikoura) (March?)                                                                     ;Market in Bamako                                  ;urban                                             ;2.210764;26;5.657323292;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.103366667
1123;City administration (President Place)                                                               ;Location in Bamako                                ;urban                                             ;2.223341;26;4.10416835;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.120830556
1127;N'tomikorobougou                                                                                    ;suburb within greater Bamako                      ;urban                                             ;2.422605;26;2.959260097;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.0917
692;Badalabougou Est                                                                                    ;suburb within greater Bamako                      ;urban                                             ;2.597454;26;4.748742282;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.105688889
957;Badialan (Bamako)                                                                                   ;suburb within greater Bamako                      ;urban                                             ;2.609629;26;2.023769002;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.095772222
735;Quinzabougou                                                                                        ;suburb within greater Bamako                      ;urban                                             ;2.646628;26;6.316969396;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.085847222
684;CHU Point G                                                                                         ;locality within greater Bamako                    ;urban                                             ;2.689165;26;5.643141888;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.1606
875;Badialan (March?)                                                                                   ;Market in Bamako                                  ;urban                                             ;2.733436;26;2.044694373;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.092697222
808;Badalabougou                                                                                        ;suburb within greater Bamako                      ;urban                                             ;2.806041;26;3.997946963;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.113408333
1085;Bakaribougou (Bamako)                                                                               ;Location in Bamako                                ;urban                                             ;2.883498;26;6.554864493;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.097688889
1039;Koulouba                                                                                            ;village within greater Bamako                     ;urban                                             ;2.884689;26;3.965213066;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.156330556
899;Badalabougou principal (March?)                                                                     ;Market in Bamako                                  ;urban                                             ;2.920754;26;3.97297871;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.111958333
807;Cit? du Niger                                                                                       ;suburb within greater Bamako                      ;urban                                             ;2.979924;26;6.254881249;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.114347222
960;Sans fil / TSF (Bamako)                                                                             ;suburb within greater Bamako                      ;urban                                             ;2.980792;26;6.330349456;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.120525
736;Bakarbougou                                                                                         ;village within greater Bamako                     ;urban                                             ;3.000178;26;6.663159217;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.096047222
910;Hippodrome (march? de b?tail)                                                                       ;Market in Bamako                                  ;urban                                             ;3.083683;26;3.23580656;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.126891667
1125;SONATAM                                                                                             ;Location in Bamako                                ;urban                                             ;3.099248;26;6.710077485;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.079997222
1088;SIGMA (Plastic Factory)                                                                             ;Location in Bamako                                ;urban                                             ;3.163633;26;6.804858935;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.078494444
871;Bougouba (March?)                                                                                   ;Market in Bamako                                  ;urban                                             ;3.173602;26;6.829837541;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.091138889
685;Minkoungo                                                                                           ;village within greater Bamako                     ;urban                                             ;3.222744;26;4.53329633;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.1186
1105;Euro Lait (Bamako)                                                                                  ;Location in Bamako                                ;urban                                             ;3.274191;26;6.853767825;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.088591667
810;Hippodrome                                                                                          ;suburb within greater Bamako                      ;urban                                             ;3.406274;26;7.021193732;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.099302778
1087;Park national (Bamako)                                                                              ;Location in Bamako                                ;urban                                             ;3.438353;26;5.651943649;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.114027778
716;ACI 2000                                                                                            ;suburb within greater Bamako                      ;urban                                             ;3.456281;26;0.336847457;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.105763889
1078;SODIMA (Soci?t? de Distributions Industrielles au Mali)                                             ;Location in Bamako                                ;urban                                             ;3.542439;26;7.099475171;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.097188889
814;Torokorobougou                                                                                      ;suburb within greater Bamako                      ;urban                                             ;3.547997;26;3.337469562;2781734;Bamako                                            ;Urban                                             ;urban                                             ;0.122277778
