duplicate_id;duplicate_reason
66118;Kassela_Niamana_duplicate                                                                           
66143;Kassela_Niamana_duplicate                                                                           
66161;Kassela_Niamana_duplicate                                                                           
66162;Kassela_Niamana_duplicate                                                                           
66174;Kassela_Niamana_duplicate                                                                           
66190;Kassela_Niamana_duplicate                                                                           
66206;Kassela_Niamana_duplicate                                                                           
66232;Kassela_Niamana_duplicate                                                                           
66253;Kassela_Niamana_duplicate                                                                           
66319;Kassela_Niamana_duplicate                                                                           
66328;Kassela_Niamana_duplicate                                                                           
39981;Kati_bypass_duplicate                                                                               
39992;Kati_bypass_duplicate                                                                               
40440;Kati_bypass_duplicate                                                                               
13418;Kati_bypass_duplicate                                                                               
13461;Kati_bypass_duplicate                                                                               
53429;Kati_bypass_duplicate                                                                               
53497;Kati_bypass_duplicate                                                                               
53599;Kati_bypass_duplicate                                                                               
53652;Kati_bypass_duplicate                                                                               
53859;Kati_bypass_duplicate                                                                               
13948;Kati_bypass_duplicate                                                                               
13969;Kati_bypass_duplicate                                                                               
13986;Kati_bypass_duplicate                                                                               
14002;Kati_bypass_duplicate                                                                               
14015;Kati_bypass_duplicate                                                                               
14021;Kati_bypass_duplicate                                                                               
14024;Kati_bypass_duplicate                                                                               
14025;Kati_bypass_duplicate                                                                               
14046;Kati_bypass_duplicate                                                                               
14047;Kati_bypass_duplicate                                                                               
14048;Kati_bypass_duplicate                                                                               
14049;Kati_bypass_duplicate                                                                               
53877;Kati_bypass_duplicate                                                                               
53992;Kati_bypass_duplicate                                                                               
54020;Kati_bypass_duplicate                                                                               
54111;Kati_bypass_duplicate                                                                               
54118;Kati_bypass_duplicate                                                                               
34983;Kati_bypass_duplicate                                                                               
35071;Kati_bypass_duplicate                                                                               
40155;Kati_bypass_duplicate                                                                               
54122;Kati_bypass_duplicate                                                                               
54257;Kati_bypass_duplicate                                                                               
54276;Kati_bypass_duplicate                                                                               
54300;Kati_bypass_duplicate                                                                               
37902;Kati_bypass_duplicate                                                                               
37920;Kati_bypass_duplicate                                                                               
37928;Kati_bypass_duplicate                                                                               
37943;Kati_bypass_duplicate                                                                               
37946;Kati_bypass_duplicate                                                                               
37947;Kati_bypass_duplicate                                                                               
37962;Kati_bypass_duplicate                                                                               
37965;Kati_bypass_duplicate                                                                               
37973;Kati_bypass_duplicate                                                                               
38002;Kati_bypass_duplicate                                                                               
38170;Kati_bypass_duplicate                                                                               
38175;Kati_bypass_duplicate                                                                               
38009;Kati_bypass_duplicate                                                                               
40588;Kati_bypass_duplicate                                                                               
40595;Kati_bypass_duplicate                                                                               
65642;Kati_bypass_duplicate                                                                               
68115;Kati_bypass_duplicate                                                                               
68136;Kati_bypass_duplicate                                                                               
53458;Kati_bypass_duplicate                                                                               
68152;Kati_bypass_duplicate                                                                               
68155;Kati_bypass_duplicate                                                                               
68184;Kati_bypass_duplicate                                                                               
68208;Kati_bypass_duplicate                                                                               
68215;Kati_bypass_duplicate                                                                               
68210;Kati_bypass_duplicate                                                                               
68224;Kati_bypass_duplicate                                                                               
68229;Kati_bypass_duplicate                                                                               
68233;Kati_bypass_duplicate                                                                               
68238;Kati_bypass_duplicate                                                                               
68241;Kati_bypass_duplicate                                                                               
68243;Kati_bypass_duplicate                                                                               
68246;Kati_bypass_duplicate                                                                               
68258;Kati_bypass_duplicate                                                                               
68265;Kati_bypass_duplicate                                                                               
68275;Kati_bypass_duplicate                                                                               
68281;Kati_bypass_duplicate                                                                               
68287;Kati_bypass_duplicate                                                                               
68290;Kati_bypass_duplicate                                                                               
68297;Kati_bypass_duplicate                                                                               
68311;Kati_bypass_duplicate                                                                               
68313;Kati_bypass_duplicate                                                                               
68322;Kati_bypass_duplicate                                                                               
68329;Kati_bypass_duplicate                                                                               
68332;Kati_bypass_duplicate                                                                               
68337;Kati_bypass_duplicate                                                                               
68341;Kati_bypass_duplicate                                                                               
68342;Kati_bypass_duplicate                                                                               
68397;Kati_bypass_duplicate                                                                               
68410;Kati_bypass_duplicate                                                                               
68409;Kati_bypass_duplicate                                                                               
68420;Kati_bypass_duplicate                                                                               
68422;Kati_bypass_duplicate                                                                               
68423;Kati_bypass_duplicate                                                                               
68575;Kati_bypass_duplicate                                                                               
68429;Kati_bypass_duplicate                                                                               
68441;Kati_bypass_duplicate                                                                               
68444;Kati_bypass_duplicate                                                                               
68445;Kati_bypass_duplicate                                                                               
68447;Kati_bypass_duplicate                                                                               
68454;Kati_bypass_duplicate                                                                               
68483;Kati_bypass_duplicate                                                                               
68493;Kati_bypass_duplicate                                                                               
68512;Kati_bypass_duplicate                                                                               
68523;Kati_bypass_duplicate                                                                               
68547;Kati_bypass_duplicate                                                                               
68583;Kati_bypass_duplicate                                                                               
68584;Kati_bypass_duplicate                                                                               
68590;Kati_bypass_duplicate                                                                               
68593;Kati_bypass_duplicate                                                                               
68595;Kati_bypass_duplicate                                                                               
68629;Kati_bypass_duplicate                                                                               
68630;Kati_bypass_duplicate                                                                               
68637;Kati_bypass_duplicate                                                                               
68646;Kati_bypass_duplicate                                                                               
62706;Kati_bypass_duplicate                                                                               
54117;Kati_bypass_duplicate                                                                               
62745;Kati_bypass_duplicate                                                                               
62791;Kati_bypass_duplicate                                                                               
62822;Kati_bypass_duplicate                                                                               
63211;Kati_bypass_duplicate                                                                               
63244;Kati_bypass_duplicate                                                                               
63262;Kati_bypass_duplicate                                                                               
63269;Kati_bypass_duplicate                                                                               
63278;Kati_bypass_duplicate                                                                               
63331;Kati_bypass_duplicate                                                                               
